book_id,original_title,authors,average_rating,genre
4099,The Heroin Diaries: A Year in the Life of a Shattered Rock Star,Nikki Sixx,4.12,fiction
4100,Tinkers,Paul Harding,3.37,science fiction
4101,The Druid of Shannara,Terry Brooks,4,autobiographical
4102,Stepbrother Dearest,Penelope Ward,4.14,dictionary
4103,Einstein's Dreams,Alan Lightman,4.08,fiction
4104,ddnnyy,"Fyodor Dostoyevsky, Richard Pevear, Larissa Volokhonsky",4.26,comic 
4105,Seize the Night,Sherrilyn Kenyon,4.36,crime
4106,wwmmoo,"Fyodor Dostoyevsky, Christian Redl, Philip Dossick, Emanuela Guercetti, Michelle-IrÃ¨ne Brudny, Richard Pevear, Norman Dietz, Donald Fanger, coderati, Boris de SchlÅ“zer, Larissa Volokhonsky",4.15,horror
4107,eposfthj,"Andrew Williamson, Andrew Williamson",4.55,mystery
4108,Retrato en sepia,"Isabel Allende, Margaret Sayers Peden",3.93,fairy tale fantasy
4109,Making Faces,Amy Harmon,4.36,fiction
4110,Q & A: Slumdog Millionaire,Vikas Swarup,3.98,science fiction
4111,tbsfsy,Tana French,3.98,autobiographical
4112,"Encyclopedia Brown, Boy Detective (Encyclopedia Brown, #1)",Donald J. Sobol,4.03,dictionary
4113,Dissolution,C.J. Sansom,4.08,comic
4114,"The Clique (The Clique, #1)",Lisi Harrison,3.6,autobiographical
4115,The Sixth Extinction: An Unnatural History,Elizabeth Kolbert,4.09,horror
4116,Billy Lynn's Long Halftime Walk,Ben Fountain,3.81,comic 
4117,A Whole New Mind: Why Right-Brainers Will Rule the Future,Daniel H. Pink,3.95,mystery
4118,Across the Nightingale Floor ,Lian Hearn,4.06,fiction
4119,A Briefer History of Time,"Stephen Hawking, Leonard Mlodinow",4.19,comic 
4120,The Blind Watchmaker: Why the Evidence of Evolution Reveals a Universe Without Design,Richard Dawkins,4.08,genre
4121,"Face the Fire (Three Sisters Island, #3)",Nora Roberts,4.15,fiction
4122,Once We Were Brothers,Ronald H. Balson,4.28,comic 
4123,When I'm Gone,"Emily Bleeker, Dan John Miller",3.94,crime
4124,Life Expectancy,Dean Koontz,3.98,horror
4125,The Dragon Heir,Cinda Williams Chima,4.14,mystery
4126,"Fallout (Crank, #3)",Ellen Hopkins,4.29,fairy tale fantasy
4127,Black Notice,Patricia Cornwell,3.85,fiction
4128,The Wonder,Emma Donoghue,3.65,science fiction
4129, Innocent Traitor,Alison Weir,3.94,autobiographical
4130,The Fourth Hand,John Irving,3.3,dictionary
4131,"Gone, Baby, Gone",Dennis Lehane,4.14,fiction
4132,"Tunnels of Blood (Cirque du Freak, #3) ",Darren Shan,4.14,comic 
4133,On Mystic Lake,Kristin Hannah,3.95,crime
4134,The Killing Game,Iris Johansen,4.18,horror
4135,The Retribution of Mara Dyer,Michelle Hodkin,4.14,mystery
4136,Rachael Ray 365: No Repeats--A Year of Deliciously Different Dinners (A 30-Minute Meal Cookbook),Rachael Ray,3.68,fairy tale fantasy
4137,A Wolf at the Table,Augusten Burroughs,3.7,fiction
4138,Alvin Maker: Seventh Son,Orson Scott Card,3.86,science fiction
4139,The Mysteries of Pittsburgh,Michael Chabon,3.63,autobiographical
4140,Manhunt: The 12-Day Chase for Lincoln's Killer,James L. Swanson,4.12,dictionary
4141,The Book of Tomorrow,Cecelia Ahern,3.66,comic
4142,Uncommon Criminals,Ally Carter,4.15,autobiographical
4143,On the Fence,Kasie West,4.04,horror
4144,Follow You Home,Mark  Edwards,3.86,comic 
4145,"Love, Stargirl",Jerry Spinelli,3.8,mystery
4146,Nefertiti,Michelle Moran,4.07,fiction
4147,â€ŽYou Are Not So Smartâ€Ž,David McRaney,3.85,comic 
4148,Into the Wilderness,Sara Donati,4.1,genre
4149,sdfvbnm,"Aeschylus, Robert Fagles, William Bedell Stanford",3.99,fiction
4150,How the Light Gets In,Louise Penny,4.41,comic 
4151,Don't Waste Your Life,John Piper,4.11,crime
4152,La catedral del mar,Ildefonso Falcones,4.05,horror
4153,The Life of Elizabeth I,Alison Weir,4.05,mystery
4154,"The Book of Mormon, Doctrine and Covenants, the Pearl of Great Price",The Church of Jesus Christ of Latter-day Saints,4.36,fairy tale fantasy
4155,Earth: A Visitor's Guide to the Human Race ,"Jon Stewart, Rory Albanese, Kevin Bleyer, Rich Bloomquist, Steve Bodow, Tim Carvell, Wyatt Cenac, Hallie Haglund, J.R. Havlan, David Javerbaum, Elliott Kalan, Josh Lieb, Sam Means, Jo Miller, John Oliver, Daniel Radosh, Jason Ross",3.91,fiction
4156,My Soul to Take,Rachel Vincent,3.88,science fiction
4157,Conversations With God. An Uncommon Dialogue. Book 2,Neale Donald Walsch,4.1,autobiographical
4158,Everneath,Brodi Ashton,3.76,dictionary
4159,Plum Spooky,Janet Evanovich,3.77,fiction
4160,Manual do guerreiro da luz,Paulo Coelho,3.69,comic 
4161,James Potter and the Hall of Elders' Crossing ,G. Norman Lippert,3.78,crime
4162,Where Men Win Glory: The Odyssey of Pat Tillman,Jon Krakauer,4.03,horror
4163,God's Smuggler,"Brother Andrew, Elizabeth Sherrill, John Sherrill",4.32,mystery
4164,Maine,J. Courtney Sullivan,3.34,fairy tale fantasy
4165,Fill-in boyfrined,Kasie West,3.92,fiction
4166,How I Live Now,Meg Rosoff,3.58,science fiction
4167,Mister Monday,Garth Nix,3.77,autobiographical
4168,These things hidden,Heather Gudenkauf,3.85,dictionary
4169,Fix-It and Forget-It Cookbook: Feasting with Your Slow Cooker,"Dawn J. Ranck, Phyllis Pellman Good",3.85,comic
4170,Strange Angels,"Lili St. Crow, Lilith Saintcrow",3.78,autobiographical
4171,La PrisonniÃ¨re,"Malika Oufkir, MichÃ¨le Fitoussi",4.08,horror
4172,Black Hills,Nora Roberts,4.08,comic 
4173,Civil War: A Marvel Comics Event,"Mark Millar, Steve McNiven, Dexter Vines, Morry Hollowell",4.05,mystery
4174,The Vow: The Kim and Krickitt Carpenter Story,"Kim Carpenter, John R. Perry, Krickitt Carpenter",3.77,fiction
4175,The Puppet Masters,Robert A. Heinlein,3.86,comic 
4176,All the Missing Girls,Megan Miranda,3.79,genre
4177,Just Go to Bed,Mercer Mayer,4.22,fiction
4178,awedcvgh,Maria Semple,3.19,comic 
4179,xxxHOLiC #1,"CLAMP, William Flanagan",4.17,crime
4180,Miss Nelson Is Back,"Harry Allard, James  Marshall",4.33,horror
4181,Green Mars,Kim Stanley Robinson,3.91,mystery
4182,"To Green Angel Tower (Memory, Sorrow, and Thorn, #3)",Tad Williams,4.16,fairy tale fantasy
4183,The Canterville Ghost,"Oscar Wilde, Inga Moore",3.89,fiction
4184,Seconds: A Graphic Novel,"Bryan Lee O'Malley, Nathan Fairbairn",4.07,science fiction
4185,Fallen Crest High,Tijan,4.13,autobiographical
4186,MÅ±vÃ©szeti AnatÃ³mia,JenÅ‘ Barcsay,3.97,dictionary
4187,Suffer the Children,John Saul,3.9,fiction
4188,"Catherine, Called Birdy",Karen Cushman,3.7,comic 
4189,Princess: A True Story of Life Behind the Veil in Saudi Arabia ,Jean Sasson,4,crime
4190,Magic Kingdom for Saleâ€”Sold!,Terry Brooks,3.86,horror
4191,The Power of Your Subconscious Mind,"Joseph Murphy, Ian McMahan",4.12,mystery
4192,Blood and Gold: The Vampire Marius,Anne Rice,3.88,fairy tale fantasy
4193,The Crown of Embers,Rae Carson,4.2,fiction
4194,Page ,Tamora Pierce,4.22,science fiction
4195,The Guard,Kiera Cass,3.75,autobiographical
4196,Johnny Tremain,"Esther Forbes, Lynd Ward",3.62,dictionary
4197,Diarios de motocicleta: notas de viaje por AmÃ©rica Latina,"Ernesto Che Guevara, Aleida Guevara March",3.79,comic
4198,qscvbjk,Kristen Proby,4.25,autobiographical
4199,Black 1. The Birth of Evil,Ted Dekker,4.21,horror
4200,The Hundred Thousand Kingdoms,N.K. Jemisin,3.8,comic 
4201,Officer Buckle & Gloria (Hardcover),Peggy Rathmann,4.16,mystery
4202,Los detectives salvajes,"Roberto BolaÃ±o, Natasha Wimmer",4.09,fiction
4203,Alice in Zombieland,Gena Showalter,4.05,comic 
4204,Spells,Aprilynne Pike,3.99,genre
4205,Schachnovelle,"Stefan Zweig, Joel Rotenberg, Hans Hausmann, Dirk Muller, Peter Gay, Willy Trenk-Trebitsch, Mario Adorf, Gert Westphal",4.28,fiction
4206,The Lion King (Little Golden Book),"Justine Korman Fontes, Don Williams, Walt Disney Company",4.46,comic 
4207,The Medusa Plot,Gordon Korman,4.07,crime
4208,"The Penderwicks: A Summer Tale of Four Sisters, Two Rabbits, and a Very Interesting Boy",Jeanne Birdsall,4.12,horror
4209,The Lion,Nelson DeMille,4.22,mystery
4210,Kiss of the Highlander,Karen Marie Moning,4.31,fairy tale fantasy
4211,Elizabeth The Queen: The Life Of A Modern Monarch,Sally Bedell Smith,3.85,fiction
4212,SÃ¸nnen,"Jo NesbÃ¸, Charlotte Barslund",4.07,science fiction
4213,Taster's Choice,"John Layman, Rob Guillory",4,autobiographical
4214,A Single Shard,Linda Sue Park,3.87,dictionary
4215,Time of the Twins,"Margaret Weis, Tracy Hickman",4.13,fiction
4216,SacrÃ© Bleu: A Comedy d'Art,Christopher Moore,3.77,comic 
4217,mny6riujhf,"Arkady Strugatsky, Boris Strugatsky, Antonina W. Bouis, Antonina W. Bouis, Theodore Sturgeon",4.21,crime
4218,Queen of Babble Gets Hitched,Meg Cabot,3.82,horror
4219,Cranford,Elizabeth Gaskell,3.85,mystery
4220,Underworld,Don DeLillo,3.92,fiction
4221,Big Sur,"Jack Kerouac, Aram Saroyan",3.86,comic 
4222,My Man Jeeves,P.G. Wodehouse,4.13,crime
4223,Radiant Shadows,Melissa Marr,3.97,horror
4224,Motorcycle Man,Kristen Ashley,4.43,mystery
4225,"The Art of Asking; or, How I Learned to Stop Worrying and Let People Help",Amanda Palmer,3.97,fairy tale fantasy
4226,Into the Still Blue,Veronica Rossi,4.17,fiction
4227,The Last Summer (of You and Me),Ann Brashares,3.58,science fiction
4228,Preacher Vol. 2: Until the End of the World,"Garth Ennis, Steve Dillon",4.28,autobiographical
4229,The Lord of the Rings: Weapons and Warfare,"Chris   Smith, Christopher Lee, Richard Taylor",4.53,dictionary
4230,The Lost City of Faar,D.J. MacHale,4.16,comic
4231,A Great Deliverance,Elizabeth  George,4.06,autobiographical
4232,El club Dumas,"Arturo PÃ©rez-Reverte, Sonia Soto",3.82,horror
4233,Enna Burning,Shannon Hale,3.97,comic 
4234,Twilight,Meg Cabot,4.26,mystery
4235,xfghunm,Ø£Ø­Ù…Ø¯ Ù…Ø±Ø§Ø¯,3.65,fiction
4236,Dear Mr. Henshaw,"Beverly Cleary, Paul O. Zelinsky",3.7,comic 
4237,uydfcvbnj,Ann Patchett,3.64,genre
4238,Generation X: Tales for an Accelerated Culture,Douglas Coupland,3.73,fiction
4239,The Sympathizer,Viet Thanh Nguyen,4,comic 
4240,Evil Under the Sun,Agatha Christie,3.94,crime
4241,Reaper's Property,Joanna Wylde,4.13,horror
4242,"My Friend Flicka (Flicka, #1)","Mary O'Hara, Dave Blossom",4.15,mystery
4243,The Kingmaker's Daughter,"Philippa Gregory, Mirjana Valent",3.95,fairy tale fantasy
4244,Hedda Gabler,"Henrik Ibsen, William Archer",3.79,fiction
4245,Dumbo (Little Golden Book),Walt Disney Company,4.29,science fiction
4246,The Invasion of the Tearling,Erika Johansen,4.15,autobiographical
4247,Gjenferd,"Jo NesbÃ¸, Don Bartlett",4.11,dictionary
4248,place,"P.C. Cast, Kristin Cast",4.43,fiction
4249,A Place Called Here,Cecelia Ahern,3.66,comic 
4250,The Painted Veil,W. Somerset Maugham,3.9,crime
4251,Blackwood Farm,Anne Rice,3.85,horror
4252,Anatomy of the Spirit: The Seven Stages of Power and Healing,Caroline Myss,4.12,mystery
4253,The Kalahari Typing School for Men,Alexander McCall Smith,3.99,fairy tale fantasy
4254,A Hundred Summers,Beatriz Williams,3.9,fiction
4255,A Torch Against the Night,Sabaa Tahir,4.34,science fiction
4256,The Wednesday Wars,Gary D. Schmidt,4.06,autobiographical
4257,The Legacy,R.A. Salvatore,4.18,dictionary
4258,Skippyjon Jones,Judy Schachner,4.25,comic
4259,Chasing Fire,Nora Roberts,4.09,autobiographical
4260,Eat That Frog!: 21 Great Ways to Stop Procrastinating and Get More Done in Less Time,Brian Tracy,3.84,horror
4261,"Moo, Baa, La La La!",Sandra Boynton,4.19,comic 
4262,The Science of Getting Rich,Wallace D. Wattles,4.18,mystery
4263,The Last Oracle,James Rollins,4.15,fiction
4264,last chance,"Ø£Ø­Ù„Ø§Ù… Ù…Ø³ØªØºØ§Ù†Ù…ÙŠ, Ahlam Mosteghanemi",3.87,comic 
4265,Vinegar Hill (P.S.),A. Manette Ansay,3.36,genre
4266,Startide Rising,David Brin,4.04,fiction
4267,Significance,Shelly Crane,4.13,comic 
4268,Pompeii,Robert   Harris,3.79,crime
4269,The Guilty,David Baldacci,4.12,horror
4270,A History of Western Philosophy And Its Connection with Political and Social Circumstances from the Earliest Times to the Present Day,Bertrand Russell,4.05,mystery
4271,Complete Works of Lewis Carroll,Lewis Carroll,4.34,fairy tale fantasy
4272,How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,Nigella Lawson,4,fiction
4273,Le Morte d'Arthur,"Thomas Malory, Keith Baines, Robert Graves",3.92,science fiction
4274,A Piece of Cake: A Memoir,Cupcake Brown,4.15,autobiographical
4275,Taran Wanderer,Lloyd Alexander,4.14,dictionary
4276,Brimstone,"Douglas Preston, Lincoln Child",4.12,fiction
4277,Rebecca of Sunnybrook Farm,Kate Douglas Wiggin,3.85,comic 
4278,Devil in Winter ,Lisa Kleypas,4.26,crime
4279,The Dead and the Gone,Susan Beth Pfeffer,3.84,horror
4280,White,Ted Dekker,4.3,mystery
4281,"The Darkest Passion (Lords of the Underworld, #5)",Gena Showalter,4.37,fairy tale fantasy
4282,Pygmy,Chuck Palahniuk,2.96,fiction
4283,Revenge Wears Prada: The Devil Returns,Lauren Weisberger,2.84,science fiction
4284,Ð Ð°ÑÑÐºÐ°Ð·Ñ‹ Ð¸ ÐŸÐ¾Ð²ÐµÑÑ‚Ð¸,"Anton Chekhov, Richard Pevear, Larissa Volokhonsky",4.36,autobiographical
4285,"Empire of the Summer Moon: Quanah Parker and the Rise and Fall of the Comanches, the Most Powerful Indian Tribe in American History",S.C. Gwynne,4.13,dictionary
4286,Smiley's People,John le CarrÃ©,4.24,comic
4287,Redemption,"Karen Kingsbury, Gary Smalley",4.36,autobiographical
4288,A Northern Light,Jennifer Donnelly,3.83,horror
4289,Apollyon: The Destroyer Is Unleashed,"Tim LaHaye, Jerry B. Jenkins",3.97,comic 
4290,Whose Body?,Dorothy L. Sayers,3.91,mystery
4291,wgooo,"Robert Sabuda, Lewis Carroll",4.33,fiction
4292,Michelangelo and the Pope's Ceiling,Ross King,3.82,comic 
4293,Stolen,Kelley Armstrong,4.16,genre
4294,Hour Game,David Baldacci,3.94,fiction
4295,The Cruelest Month,Louise Penny,4.15,comic 
4296,Ballet Shoes,"Noel Streatfeild, Diane Goode",4.06,crime
4297,"The Chronicles of Narnia: The Lion, the Witch and The Wardrobe (Sheet Music)",Harry Gregson-Williams,4.32,horror
4298,We the Living,"Ayn Rand, Leonard Peikoff",3.89,mystery
4299,The Winner's Crime,Marie Rutkoski,4.17,fairy tale fantasy
4300,the crime scene,Carolyn Brown,3.9,fiction
4301,100 Selected Poems by e. e. Cummings,E.E. Cummings,4.32,science fiction
4302,"Such a Pretty Fat: One Narcissist's Quest to Discover if Her Life Makes Her Ass Look Big, or Why Pie is Not the Answer",Jen Lancaster,4.06,autobiographical
4303,Forest of Secrets,Erin Hunter,4.4,dictionary
4304,The Little Stranger,Sarah Waters,3.51,fiction
4305,Night Broken,Patricia Briggs,4.42,comic 
4306,Snow Like Ashes,Sara Raasch,3.98,crime
4307,We Are Not Ourselves,Matthew  Thomas,3.7,horror
4308,Red Lily,Nora Roberts,4.07,mystery
4309,Reviving Ophelia: Saving the Selves of Adolescent Girls,Mary Pipher,3.86,fairy tale fantasy
4310,The Lords of the North,Bernard Cornwell,4.32,fiction
4311,Just Ella,Margaret Peterson Haddix,3.75,science fiction
4312,Eyes wide open,Raine Miller,4.14,autobiographical
4313,China Dolls,Lisa See,3.58,dictionary
4314,Megan Meade's Guide to the McGowan Boys,Kate Brian,3.93,comic
4315,Bread and Jam for Frances,"Russell Hoban, Lillian Hoban",4.2,autobiographical
4316,Half Asleep in Frog Pajamas,Tom Robbins,3.73,horror
4317,Mirror Mirror,Gregory Maguire,3.27,comic 
4318,More Than This,Patrick Ness,4.03,mystery
4319,Child of God,Cormac McCarthy,3.86,fiction
4320,"As Sure as the Dawn (Mark of the Lion, #3)",Francine Rivers,4.39,fiction
4321,Lexicon,Max Barry,3.9,comic 
4322,One Fifth Avenue,"Candace Bushnell, Donna Murphy",3.33,crime
4323,El Deafo,"Cece Bell, David Lasky",4.13,horror
4324,Down London Road,Samantha Young,4.24,mystery
4325,"The Walking Dead, Vol. 3: Safety Behind Bars","Robert Kirkman, Charlie Adlard",4.31,fairy tale fantasy
4326,"Flow My Tears, the Policeman Said",Philip K. Dick,3.93,fiction
4327,The Last Sin Eater,Francine Rivers,4.06,science fiction
4328,A Knight in Shining Armor,Jude Deveraux,4.23,autobiographical
4329,Rot & Ruin,Jonathan Maberry,4.1,dictionary
4330,ruinnn,"Plato, G.M.A. Grube, John M. Cooper",4.06,comic
4331,Heavier Than Heaven: A Biography of Kurt Cobain,Charles R. Cross,4.09,autobiographical
4332,harrry,"Thucydides, Rex Warner, Moses I. Finley",3.87,horror
4333,The Red Badge of Courage,"Stephen Crane, George Stade, Richard Fusco",3.64,comic 
4334,Sandman Slim,Richard Kadrey,3.93,mystery
4335,The Last Child,John Hart,4.09,fiction
4336,Labyrinths,"Jorge Luis Borges, Donald A. Yates, James E. Irby, AndrÃ© Maurois",4.46,comic 
4337,Fortune's Rocks,Anita Shreve,3.86,genre
4338,The Price of Salt,Patricia Highsmith,3.93,fiction
4339,Tiger's Quest,Colleen Houck,4.34,comic 
4340,Friday Night Bites: A Chicagoland Vampires Novel ,Chloe Neill,4.15,crime
4341,"The Undercover Economist: Exposing Why the Rich Are Rich, the Poor Are Poor--and Why You Can Never Buy a Decent Used Car!",Tim Harford,3.79,horror
4342,The Oath,Frank E. Peretti,4.06,mystery
4343,Rumors,Anna Godbersen,3.85,fairy tale fantasy
4344,The Day the Crayons Quit,"Drew Daywalt, Oliver Jeffers",4.41,fiction
4345,"Princess in Waiting (The Princess Diaries, #4)",Meg Cabot,3.66,science fiction
4346,prince charming,"Katie J. Davis, Beth Clark",4.4,autobiographical
4347,The Heretic's Daughter,Kathleen Kent,3.77,dictionary
4348,Der Zauberberg,"Thomas Mann, John E. Woods",4.14,fiction
4349,Chasing the Dime,Michael Connelly,3.96,comic 
4350,A Thousand Pieces of You,Claudia Gray,3.94,crime
4351,Pictures of Hollis Woods,Patricia Reilly Giff,4,horror
4352,The Reality Dysfunction,Peter F. Hamilton,4.14,mystery
4353,The Sands of Time,Sidney Sheldon,3.73,fairy tale fantasy
4354, NW ,Zadie Smith,3.41,fiction
4355,The Chronicles of Vladimir Tod: Eighth Grade Bites,Heather Brewer,3.92,science fiction
4356,The Paradox of Choice: Why More Is Less,Barry Schwartz,3.84,autobiographical
4357,Blood and Chocolate,Annette Curtis Klause,3.77,dictionary
4358,Nine Dragons,Michael Connelly,3.97,comic
4359,Women in Love,D.H. Lawrence,3.66,autobiographical
4360,Second Chance,Jane Green,3.53,horror
4361,The Postman,David Brin,3.87,comic 
4362,Summerland,Elin Hilderbrand,3.85,mystery
4363,The Patron Saint of Liars,Ann Patchett,3.76,fiction
4364,The Success Principles,"Jack Canfield, Janet Switzer",4.26,comic 
4365,Knight,Kristen Ashley,3.94,genre
4366,Business Model Generation,"Alexander Osterwalder, Yves Pigneur",4.16,fiction
4367,The Swerve: How the World Became Modern,Stephen Greenblatt,3.83,comic 
4368,"The Autobiography of Henry VIII. With Notes by His Fool, Will Somers",Margaret George,4.25,crime
4369,Stranger Than Fiction: True Stories,Chuck Palahniuk,3.56,horror
4370,The Brain That Changes Itself: Stories of Personal Triumph from the Frontiers of Brain Science,Norman Doidge,4.2,mystery
4371,The Ringworld Engineers ,Larry Niven,3.86,fairy tale fantasy
4372,I Hunt Killers,Barry Lyga,4.02,fiction
4373,Crashed,K. Bromberg,4.56,science fiction
4374,Kitchens of the Great Midwest,J. Ryan Stradal,3.77,autobiographical
4375,Stone Soup,"Ann McGovern, Winslow Pinney Pels, Winslow Pinn, Ey Pels",4.28,dictionary
4376,couldd,"Alaa Al Aswany, Ø¹Ù„Ø§Ø¡ Ø§Ù„Ø£Ø³ÙˆØ§Ù†ÙŠ",3.41,fiction
4377,12th of Never,"James Patterson, Maxine Paetro",3.99,comic 
4378,Promise of Blood,Brian  McClellan,4.16,crime
4379,Black Order,James Rollins,4.14,horror
4380,Fractured,Karin Slaughter,4.18,mystery
4381,The Sun Is Also a Star,Nicola Yoon,4.14,fairy tale fantasy
4382,The Murder House,"James Patterson, David Ellis",4.05,fiction
4383,On the Beach,Nevil Shute,3.92,science fiction
